,Time,S1,S2,S3,S4,S5,Event_val,ElapasedTime
1538,39:01.5,5.1978302,-0.926361084,8.607910156,0.899020028,0.97228743,-999,29788
1539,39:01.5,5.135574341,-0.957489014,8.589950562,0.899002964,0.972289839,-999,29811
1540,39:01.5,4.917709351,-1.020935059,8.407989502,0.898980707,0.972292982,-999,29841
1541,39:01.5,5.141555786,-0.904815674,8.356521606,0.898978482,0.972293296,-999,29844
1542,39:01.6,5.087692261,-0.937149048,8.502563477,0.898956967,0.972296334,-999,29873
1543,39:01.6,5.111633301,-1.000595093,8.404403687,0.89893471,0.972299476,-999,29903
1544,39:01.6,5.155929565,-1.025726318,8.455871582,0.898933226,0.972299686,-999,29905
1545,39:01.6,5.159952392,-1.037935791,8.46463501,0.898928925,0.972300665,1000,29908
1546,39:01.6,5.189453125,-1.127471924,8.528900146,0.898897383,0.972307848,-999,29930
1547,39:01.6,5.154724121,-1.189727783,8.354125977,0.898871406,0.972313912,-999,29947
1548,39:01.7,5.14755249,-1.127471924,8.307434082,0.898837789,0.97232176,-999,29969
1549,39:01.7,5.160720825,-1.162200928,8.372085571,0.89881334,0.972327467,-999,29985
1550,39:01.7,5.038619995,-1.226837158,8.446304321,0.898782779,0.972334601,-999,30005
1551,39:01.7,5.045791626,-1.232818604,8.372085571,0.898756802,0.972340665,-999,30022
1552,39:01.7,5.191833496,-1.308242798,8.305053711,0.898720128,0.972349226,-999,30046
1553,39:01.8,5.003890991,-1.342956543,8.226043701,0.898694151,0.972355291,-999,30063
1554,39:01.8,5.079315186,-1.247192383,8.431945801,0.898668174,0.972361355,-999,30080
1555,39:01.8,5.11882019,-1.199310303,8.532501221,0.898636085,0.972368846,-999,30101
1556,39:01.8,4.954818726,-1.217254639,8.248779297,0.898591772,0.97237919,-999,30130
1557,39:01.8,4.983551025,-1.201705933,7.967468262,0.898567323,0.972384898,-999,30146
1558,39:01.9,5.278030396,-1.070022583,8.266738892,0.89854593,0.972389892,-999,30160
1559,39:01.9,5.103256226,-1.169372559,8.356521606,0.898515369,0.972397026,-999,30180
1560,39:01.9,5.14755249,-1.310638428,8.246383667,0.898484808,0.97240416,-999,30200
1561,39:01.9,5.303161621,-1.256759644,8.287094116,0.898454246,0.972411295,-999,30220
1562,39:01.9,5.134368896,-1.320205688,8.216461182,0.898412989,0.972420926,-999,30247
1563,39:02.0,5.1978302,-1.193328857,8.238006592,0.898390068,0.972426277,-999,30262
1564,39:02.0,5.378585815,-1.031707764,8.500167847,0.898364091,0.972432341,-999,30279
1565,39:02.0,5.159515381,-1.060440063,8.445114136,0.898335058,0.972439118,-999,30298
1566,39:02.0,5.191833496,-1.041290283,8.238006592,0.898306025,0.972445896,-999,30317
1567,39:02.0,5.212188721,-0.922775269,8.607910156,0.898263239,0.972455884,-999,30345
1568,39:02.1,5.197814941,-0.937133789,8.627059937,0.898240319,0.972461234,-999,30360
1569,39:02.1,5.158325195,-1.011367798,8.489395142,0.89821587,0.972466942,-999,30376
1570,39:02.1,5.201416016,-1.032913208,8.528900146,0.898183781,0.972474433,-999,30397
1571,39:02.1,5.039810181,-1.099945068,8.502563477,0.898148635,0.972482637,-999,30420
1572,39:02.1,5.155929565,-1.122695923,8.501373291,0.898124186,0.972488345,-999,30436
1573,39:02.2,5.24571228,-1.089172363,8.392440796,0.898070704,0.97250083,-999,30471
1574,39:02.2,5.041000366,-1.115509033,8.164978027,0.898064592,0.972502257,-999,30475
1575,39:02.2,5.120010376,-1.155014038,8.184143066,0.89796374,0.9725258,-999,30541
1576,39:02.2,5.35105896,-1.195709229,8.558837891,0.897959156,0.97252687,-999,30544
1577,39:02.2,5.030227661,-1.296279907,8.483413696,0.897953044,0.972528297,-999,30548
1578,39:02.3,5.060165405,-1.281906128,8.143432617,0.897937764,0.972531864,-999,30558
1579,39:02.3,5.051773071,-1.058044434,8.575592041,0.897910259,0.972538285,-999,30576
1580,39:02.3,4.811157227,-1.046081543,8.618682861,0.897881225,0.972545062,-999,30595
1581,39:02.3,4.871017456,-1.081985474,8.399612427,0.897836912,0.972555407,-999,30624
1582,39:02.3,4.927276611,-1.022140503,8.68812561,0.897804823,0.972562898,-999,30645
1583,39:02.4,4.796798706,-1.059249878,8.745574951,0.897777318,0.972569319,-999,30663
1584,39:02.4,4.831512451,-1.141845703,8.74079895,0.8977437,0.972577166,-999,30685
1585,39:02.4,4.832702637,-1.205291748,8.765930176,0.897716195,0.972583587,-999,30703
1586,39:02.4,4.789611816,-1.389648438,8.396026611,0.897676466,0.972592862,-999,30729
1587,39:02.4,4.951217651,-1.430343628,8.210479736,0.897671882,0.972593932,-999,30732
1588,39:02.4,5.052978516,-1.390838623,8.301452637,0.897641321,0.972601066,-999,30752
1589,39:02.5,5.118804932,-1.425552368,8.282302856,0.897606175,0.972609271,-999,30775
1590,39:02.5,5.093673706,-1.420761108,8.166183472,0.897581726,0.972614978,-999,30791
1591,39:02.5,5.263671875,-1.330978394,8.143432617,0.897549637,0.972622469,-999,30812
1592,39:02.5,5.129592896,-1.275924683,8.044082642,0.897512964,0.97263103,-999,30836
1593,39:02.5,5.292388916,-1.169387817,8.000991821,0.897490043,0.972636381,-999,30851
1594,39:02.6,5.246902466,-1.007766724,8.115905762,0.897454898,0.972644585,-999,30874
1595,39:02.6,5.196624756,-0.976638794,8.066818237,0.897416696,0.972653503,-999,30899
1596,39:02.6,5.203480114,-0.949217363,8.097288652,0.897407782,0.972656427,1000,30906
1597,39:02.6,5.207397461,-0.933547974,8.114700317,0.897402689,0.972658098,-999,30910
1598,39:02.6,5.242111206,-0.889266968,8.278717041,0.897384478,0.97266964,-999,30932
1599,39:02.6,5.082901001,-0.940734863,8.293075562,0.897368751,0.972679607,-999,30951
1600,39:02.7,5.105651855,-0.883270264,8.322998047,0.897343918,0.972695345,-999,30981
1601,39:02.7,5.14515686,-0.931152344,8.482223511,0.897329846,0.972704264,-999,30998
1602,39:02.7,4.915298462,-1.038894653,8.330184937,0.897320741,0.972710034,-999,31009
1603,39:02.7,5.266052246,-1.067626953,8.297866821,0.897304186,0.972720527,-999,31029
1604,39:02.7,5.164306641,-1.115509033,8.652206421,0.897288459,0.972730494,-999,31048
1605,39:02.8,5.137969971,-1.180145264,8.409194946,0.89726942,0.97274256,-999,31071
1606,39:02.8,5.187042236,-1.098754883,8.283508301,0.897247071,0.972756724,-999,31098
1607,39:02.8,5.27444458,-1.109527588,8.336166382,0.897231344,0.972766692,-999,31117
1608,39:02.8,5.140365601,-1.198104858,8.333770752,0.897220583,0.972773512,-999,31130
1609,39:02.8,5.244506836,-1.168182373,8.409194946,0.897206511,0.97278243,-999,31147
1610,39:02.9,5.292388916,-1.202896118,8.475036621,0.897189956,0.972792922,-999,31167
1611,39:02.9,5.07572937,-1.277114868,8.367294312,0.897164295,0.972809185,-999,31198
1612,39:02.9,5.210998535,-1.182556152,8.407989502,0.897151051,0.972817579,-999,31214
1613,39:02.9,5.321121216,-1.110717773,8.643829346,0.897137807,0.972825972,-999,31230
1614,39:02.9,4.987136841,-1.155014038,8.613891602,0.897120424,0.972836989,-999,31251
1615,39:03.0,5.158325195,-1.129867554,8.479827881,0.897105525,0.972846432,-999,31269
1616,39:03.0,5.067337036,-1.114318848,8.820999146,0.897083175,0.972860596,-999,31296
1617,39:03.0,4.950027466,-1.213668823,8.573196411,0.897068276,0.972870039,-999,31314
1618,39:03.0,4.928482056,-1.121490479,8.491790771,0.897059998,0.972875285,-999,31324
1619,39:03.0,5.137969971,-1.275909424,8.243988037,0.897042615,0.972886302,-999,31345
1620,39:03.1,4.712997437,-1.304656982,8.617492676,0.897021094,0.972899942,-999,31371
1621,39:03.1,4.902145386,-1.184936523,8.83656311,0.897010333,0.972906762,-999,31384
1622,39:03.1,5.108047485,-1.340560913,8.514541626,0.896982189,0.972924598,-999,31418
1623,39:03.1,4.730957031,-1.286697388,8.386459351,0.896969773,0.972932468,-999,31433
1624,39:03.1,4.935653687,-1.340560913,8.239212036,0.896958184,0.972939812,-999,31447
1625,39:03.2,5.251693726,-1.249588013,8.725234985,0.89694494,0.972948206,-999,31463
1626,39:03.2,5.210998535,-1.032913208,8.328979492,0.896897758,0.972978108,-999,31520
1627,39:03.2,4.340698242,-1.413589478,7.938735962,0.896890308,0.97298283,-999,31529
1628,39:03.2,4.393371582,-1.287887573,8.318206787,0.896887825,0.972984404,-999,31532
1629,39:03.2,4.850662231,-1.031707764,8.844940186,0.896867959,0.972996994,-999,31556
1630,39:03.3,5.026641846,-0.806655884,8.552841187,0.896861337,0.973001191,-999,31564
1631,39:03.3,4.839889526,-0.838973999,8.75994873,0.896839815,0.973014831,-999,31590
1632,39:03.3,4.571746826,-0.957489014,8.726425171,0.896811671,0.973032667,-999,31624
1633,39:03.3,4.550186157,-0.876098633,8.486999512,0.896809188,0.973034241,-999,31627
1634,39:03.3,4.614837646,-0.950317383,8.975418091,0.896790977,0.973045782,-999,31649
1635,39:03.4,4.582519531,-0.973052979,8.73840332,0.896776078,0.973055225,-999,31667
1636,39:03.4,4.775238037,-1.046081543,8.668960571,0.896756212,0.973067816,-999,31691
1637,39:03.4,4.808761597,-1.070022583,8.477432251,0.896739656,0.973078308,-999,31711
1638,39:03.4,4.809967041,-1.086776733,8.284698486,0.896723929,0.973088276,-999,31730
1639,39:03.4,4.748916626,-1.231628418,8.64024353,0.896716479,0.973092997,-999,31739
1640,39:03.5,4.681869507,-1.315429688,8.683334351,0.896692474,0.973108211,-999,31768
1641,39:03.5,4.599273682,-1.444717407,8.273925781,0.896675919,0.973118703,-999,31788
1642,39:03.6,4.757293701,-1.492599487,8.591156006,0.896616321,0.973156474,-999,31860
1643,39:03.6,4.708206177,-1.609909058,8.859298706,0.89661301,0.973158573,-999,31864
1644,39:03.6,4.782424927,-1.566818237,8.763534546,0.896607216,0.973162245,-999,31871
1645,39:03.6,4.826721191,-1.485412598,8.698898315,0.896601421,0.973165917,-999,31878
1646,39:03.6,4.884185791,-1.666183472,8.551651001,0.896598938,0.973167491,-999,31881
1647,39:03.6,4.960800171,-1.534484863,8.235610962,0.896575761,0.97318218,-999,31909
1648,39:03.6,4.529846191,-1.508163452,8.356521606,0.896569139,0.973186377,-999,31917
1649,39:03.6,4.548779546,-1.523065684,8.36152898,0.896566873,0.973189889,1000,31922
1650,39:03.7,4.715393066,-1.654205322,8.405593872,0.896546936,0.973220797,-999,31966
1651,39:03.7,4.999099731,-1.726028442,8.305038452,0.896544884,0.973224411,-999,31971
1652,39:03.7,4.717788696,-1.849334717,8.295471191,0.896539957,0.973233083,-999,31983
1653,39:03.7,4.969177246,-1.782287598,8.594741821,0.896525588,0.973258376,-999,32018
1654,39:03.7,4.924880981,-2.082763672,8.809020996,0.896523125,0.973262712,-999,32024
1655,39:03.7,4.872207642,-1.918762207,8.424758911,0.896518199,0.973271384,-999,32036
1656,39:03.8,5.057769775,-2.075592041,8.660583496,0.896505472,0.973293786,-999,32067
1657,39:03.8,5.404922485,-1.830169678,8.238006592,0.896501367,0.973301013,-999,32077
1658,39:03.8,4.733352661,-1.588363647,8.267944336,0.89648864,0.973323416,-999,32108
1659,39:03.8,4.868621826,-1.653015137,7.895645142,0.896485766,0.973328474,-999,32115
1660,39:03.8,4.933258057,-1.637451172,8.023727417,0.896475092,0.973347263,-999,32141
1661,39:03.9,5.227752686,-1.686523438,8.181747437,0.896467292,0.973360994,-999,32160
1662,39:03.9,5.164306641,-1.897216797,8.137451172,0.896458671,0.97337617,-999,32181
1663,39:03.9,5.110443115,-2.105514526,8.112304688,0.89645005,0.973391346,-999,32202
1664,39:03.9,5.086502075,-2.015731812,8.484619141,0.89644266,0.973404354,-999,32220
1665,39:03.9,5.201416016,-2.061218262,7.991409302,0.89643486,0.973418084,-999,32239
1666,39:03.9,5.39894104,-2.037277222,7.775924683,0.896428291,0.973429647,-999,32255
1667,39:04.0,5.485122681,-1.917572021,7.830993652,0.896420902,0.973442655,-999,32273
1668,39:04.0,5.26725769,-1.612304688,8.276321411,0.896413101,0.973456386,-999,32292
1669,39:04.0,5.483932495,-1.728424072,8.144638062,0.89640448,0.973471562,-999,32313
1670,39:04.0,5.316329956,-1.769119263,7.987808228,0.896394627,0.973488906,-999,32337
1671,39:04.1,5.313934326,-1.985794067,8.120697021,0.896386006,0.973504082,-999,32358
1672,39:04.1,5.32472229,-1.919967651,8.196105957,0.896376564,0.973520703,-999,32381
1673,39:04.1,5.60723877,-1.936721802,8.252380371,0.896369174,0.973533711,-999,32399
1674,39:04.1,5.742507935,-1.673355103,7.969863892,0.896362195,0.973545996,-999,32416
1675,39:04.1,5.36541748,-1.855316162,7.751983643,0.896355216,0.973558281,-999,32433
1676,39:04.1,5.218170166,-2.044464111,7.859725952,0.896347826,0.973571289,-999,32451
1677,39:04.2,5.360626221,-1.793075562,8.507354736,0.896319088,0.973621876,-999,32521
1678,39:04.2,5.221755981,-1.862503052,8.352935791,0.896315394,0.97362838,-999,32530
1679,39:04.2,5.333099365,-2.203674316,8.192520142,0.896311288,0.973635606,-999,32540
1680,39:04.2,5.098464966,-1.893630981,7.753173828,0.896308825,0.973639942,-999,32546
1681,39:04.2,5.183456421,-2.028900146,7.874084473,0.896306772,0.973643556,-999,32551
1682,39:04.3,5.421676636,-2.335357666,8.712051392,0.896293225,0.973667404,-999,32584
1683,39:04.3,5.369003296,-1.837371826,7.664596558,0.896291583,0.973670294,-999,32588
1684,39:04.3,5.445617676,-1.758346558,7.524536133,0.896278856,0.973692697,-999,32619
1685,39:04.3,5.606033325,-2.130645752,7.614318848,0.896267361,0.973712931,-999,32647
1686,39:04.3,5.166702271,-1.959472656,7.628677368,0.896265308,0.973716545,-999,32652
1687,39:04.4,5.41569519,-2.115081787,8.850921631,0.89625915,0.973727385,-999,32667
1688,39:04.4,5.359436035,-2.239593506,8.283493042,0.89625135,0.973741115,-999,32686
1689,39:04.4,5.884963989,-2.94229126,7.766357422,0.896243139,0.973755569,-999,32706
1690,39:04.4,6.138748169,-2.692092896,8.047668457,0.896232465,0.973774358,-999,32732
1691,39:04.4,5.613220215,-2.479003906,8.726425171,0.896225897,0.97378592,-999,32748
1692,39:04.5,4.903335571,-2.288665771,9.11668396,0.896218917,0.973798206,-999,32765
1693,39:04.5,4.835098267,-1.710464478,8.537277222,0.896186075,0.973856019,-999,32845
1694,39:04.5,5.30557251,-1.394439697,8.022521973,0.89618238,0.973862523,-999,32854
1695,39:04.6,6.695388794,-1.757156372,8.549255371,0.896179917,0.973866859,-999,32860
1696,39:04.6,6.447601318,-0.874893188,8.187728882,0.896174169,0.973876976,-999,32874
1697,39:04.6,6.452392578,-0.947906494,9.582351685,0.896168832,0.973886371,-999,32887
1698,39:04.6,6.709762573,-1.538085938,9.338150024,0.89616719,0.973889261,-999,32891
1699,39:04.6,5.467178345,-0.860519409,7.889648438,0.896157748,0.973905883,-999,32914
1700,39:04.6,5.64793396,-0.33140564,8.378067017,0.896154053,0.973912387,-999,32923
1701,39:04.6,5.728487651,-0.201470693,8.268082937,0.896153084,0.973914814,1000,32928
1702,39:04.6,6.034591675,0.292282104,7.850143433,0.896149402,0.973924038,-999,32947
1703,39:04.7,6.077697754,0.002593994,7.845367432,0.896146395,0.973933345,-999,32969
1704,39:04.7,6.301544189,-0.172195435,8.302658081,0.896142977,0.973943921,-999,32994
1705,39:04.7,6.059738159,0.400024414,7.578399658,0.896139969,0.973953228,-999,33016
1706,39:04.7,5.802368164,1.000976563,7.234832764,0.896137782,0.973959996,-999,33032
1707,39:04.7,6.283599854,1.435516357,7.347366333,0.896135595,0.973966765,-999,33048
1708,39:04.8,7.644699097,1.079971313,7.737625122,0.896133681,0.973972687,-999,33062
1709,39:04.8,8.069671631,0.518539429,8.023727417,0.896131083,0.973980725,-999,33081
1710,39:04.8,7.344223022,0.451507568,8.415176392,0.896128349,0.973989186,-999,33101
1711,39:04.8,6.660690308,0.668182373,7.914794922,0.896123701,0.974003569,-999,33135
1712,39:04.8,5.747299194,1.160186768,7.227645874,0.89612165,0.974009915,-999,33150
1713,39:04.9,5.124801636,1.404388428,8.737197876,0.896120146,0.974014568,-999,33161
1714,39:04.9,6.107620239,0.671768188,9.327377319,0.896117549,0.974022606,-999,33180
1715,39:04.9,6.610397339,0.007385254,9.105911255,0.896114815,0.974031067,-999,33200
1716,39:04.9,5.75567627,0.137863159,7.786697388,0.896111123,0.974042489,-999,33227
1717,39:04.9,5.184661865,0.343765259,6.26399231,0.896108526,0.974050527,-999,33246
1718,39:05.0,5.157119751,0.754379272,7.434753418,0.896106338,0.974057295,-999,33262
1719,39:05.0,5.761657715,0.671768188,9.35369873,0.896103467,0.974066179,-999,33283
1720,39:05.0,6.386550903,0.631072998,9.019714355,0.89610128,0.974072948,-999,33299
1721,39:05.0,6.096847534,0.385665894,7.598754883,0.896097452,0.974084793,-999,33327
1722,39:05.0,5.51385498,0.17616272,6.566848755,0.896095265,0.974091562,-999,33343
1723,39:05.1,4.887771606,0.844161987,6.289138794,0.896092804,0.974099176,-999,33361
1724,39:05.1,5.670684814,1.338562012,7.265960693,0.89608966,0.974108906,-999,33384
1725,39:05.1,7.125152588,0.725646973,7.993789673,0.896086925,0.974117367,-999,33404
1726,39:05.1,7.073684692,0.434738159,7.431167603,0.896084738,0.974124136,-999,33420
1727,39:05.1,6.135162354,0.643035889,6.083221436,0.896082004,0.974132597,-999,33440
1728,39:06.4,5.191833496,1.208068848,5.81388855,0.895911798,0.974659282,-999,34685
1729,39:06.4,5.74130249,1.785079956,7.256393433,0.895911388,0.974660551,-999,34688
1730,39:06.4,6.575683594,1.412780762,8.326599121,0.895911115,0.974661397,-999,34690
1731,39:06.4,7.286758423,0.815429688,7.839370728,0.895909748,0.974665627,-999,34700
1732,39:06.4,7.127548218,0.283920288,5.951553345,0.895909337,0.974666896,-999,34703
1733,39:06.4,5.69581604,0.864501953,4.732894897,0.895908791,0.974668588,-999,34707
1734,39:06.4,5.347457886,1.376861572,6.541717529,0.895907013,0.974674088,-999,34720
1735,39:06.4,6.490692139,0.724441528,9.860076904,0.895906603,0.974675357,-999,34723
1736,39:06.4,7.354995728,-0.515762329,9.782272339,0.895906193,0.974676626,-999,34726
1737,39:06.4,6.509841919,-0.67616272,7.476654053,0.89590551,0.974678741,-999,34731
1738,39:06.4,6.185440063,-0.667800903,6.08203125,0.895904826,0.974680857,-999,34736
1739,39:06.4,6.191421509,-0.156616211,6.167022705,0.895904416,0.974682126,-999,34739
1740,39:06.4,7.177825928,-0.04649353,7.937530518,0.895903732,0.974684241,-999,34744
1741,39:06.4,7.606384277,-0.566040039,7.961471558,0.895903322,0.97468551,-999,34747
1742,39:06.4,7.808700562,-1.012557983,6.01499939,0.895903049,0.974686356,-999,34749
1743,39:06.4,7.807510376,-1.159805298,4.507843018,0.895902502,0.974688048,-999,34753
1744,39:06.4,7.080856323,-0.53012085,5.637908936,0.895902228,0.974688894,-999,34755
1745,39:06.5,7.477096558,-0.4559021,7.920776367,0.895901818,0.974690163,-999,34758
1746,39:06.5,8.067276001,-0.578018188,8.549255371,0.895901272,0.974691856,-999,34762
1747,39:06.5,7.890106201,-0.615112305,6.676986694,0.895900998,0.974692702,-999,34764
1748,39:06.5,6.317108154,-0.588775635,5.363769531,0.895900451,0.974694394,-999,34768
1749,39:06.5,6.374572754,-0.615112305,5.332641602,0.895899904,0.974696086,-999,34772
1750,39:06.5,7.213745117,-1.251983643,6.972671509,0.895899631,0.974696932,-999,34774
1751,39:06.5,7.584838867,-1.049667358,8.471450806,0.895899221,0.974698201,-999,34777
1752,39:06.5,7.400497437,-1.285491943,7.871688843,0.895898674,0.974699893,-999,34781
1753,39:06.5,8.118743896,-2.76751709,9.393218994,0.895898401,0.974700739,-999,34783
1754,39:06.5,7.071289063,-2.456253052,7.674179077,0.895898127,0.974701586,-999,34785
1755,39:06.5,6.27520752,-1.447113037,6.969085693,0.895897444,0.974703701,-999,34790
1756,39:06.5,6.065719604,-1.524917603,6.775146484,0.89589717,0.974704547,-999,34792
1757,39:06.5,6.242889404,-1.189727783,6.557281494,0.895896897,0.974705393,-999,34794
1758,39:06.5,6.319503784,-0.888061523,6.016189575,0.895896213,0.974707508,-999,34799
1759,39:06.5,6.551742554,-1.133468628,6.207733154,0.89589594,0.974708354,-999,34801
1760,39:06.5,6.685821533,-1.486602783,5.956344604,0.895895666,0.9747092,-999,34803
1761,39:06.5,6.306335449,-1.539291382,5.822265625,0.895894983,0.974711315,-999,34808
1762,39:06.5,6.104034424,-1.407592773,6.732055664,0.895894709,0.974712162,-999,34810
1763,39:06.5,5.583297729,-1.873275757,7.631072998,0.895894163,0.974713854,-999,34814
1764,39:06.5,4.983535767,-1.832565308,8.048858643,0.895894026,0.974714277,-999,34815
1765,39:06.5,4.758483887,-2.505340576,7.850143433,0.895893479,0.974715969,-999,34819
1766,39:06.5,4.775238037,-1.972640991,8.090759277,0.895893206,0.974716815,-999,34821
1767,39:06.5,5.500686646,-1.887634277,8.919158936,0.895892659,0.974718507,-999,34825
1768,39:06.5,6.107620239,-1.913986206,9.17414856,0.895892249,0.974719776,-999,34828
1769,39:06.5,6.489501953,-1.636245728,8.158996582,0.895891975,0.974720622,-999,34830
1770,39:06.5,6.588851929,-1.572799683,7.712478638,0.895891565,0.974721891,-999,34833
1771,39:06.5,6.423660278,-1.117904663,7.504180908,0.895891292,0.974722738,-999,34835
1772,39:06.5,5.989105225,-0.688140869,7.550872803,0.895890745,0.97472443,-999,34839
1773,39:06.5,5.99508667,-0.732437134,7.656219482,0.895890335,0.974725699,-999,34842
1774,39:06.5,5.959182739,-0.475067139,7.237228394,0.895890061,0.974726545,-999,34844
1775,39:06.5,6.196212769,-0.710891724,7.288711548,0.895889651,0.974727814,-999,34847
1776,39:06.5,5.89932251,-0.601959229,7.644241333,0.895889241,0.974729083,-999,34850
1777,39:06.5,6.07409668,-0.698928833,7.953094482,0.895888967,0.974729929,-999,34852
1778,39:06.6,6.625961304,-1.007766724,8.294265747,0.895884593,0.974743467,-999,34884
1779,39:06.6,6.615188599,-0.768356323,8.204498291,0.895883499,0.974746851,-999,34892
1780,39:06.6,6.654693604,-0.844970703,8.088363647,0.895883226,0.974747697,-999,34894
1781,39:06.6,6.888137817,-0.685745239,8.483413696,0.895882952,0.974748543,-999,34896
1782,39:06.6,6.767227173,-0.496612549,8.91317749,0.895882269,0.974750658,-999,34901
1783,39:06.6,6.963546753,-0.19972229,8.120697021,0.895881859,0.974751927,-999,34904
1784,39:06.6,7.102416992,-0.033325195,7.315048218,0.895881722,0.97475235,-999,34905
1785,39:06.6,7.121566772,0.03012085,7.389266968,0.895880628,0.974755735,-999,34913
1786,39:06.6,7.084457397,-0.340988159,7.937530518,0.895880218,0.974757004,-999,34916
1787,39:06.6,6.593643188,-0.343383789,8.229629517,0.895880081,0.974757427,-999,34917
1788,39:06.6,6.612792969,-0.695327759,6.56086731,0.895879398,0.974759542,-999,34922
1789,39:06.6,6.386535645,-0.764755249,6.147872925,0.895878988,0.974760811,-999,34925
1790,39:06.6,6.688217163,-0.835388184,6.940353394,0.895878714,0.974761657,-999,34927
1791,39:06.6,6.927642822,-0.897628784,7.346160889,0.895878167,0.974763349,-999,34931
1792,39:06.6,6.681030273,-1.122695923,7.210891724,0.89587721,0.974766311,-999,34938
1793,39:06.6,6.576889038,-1.013748169,7.577209473,0.895877074,0.974766734,-999,34939
1794,39:06.7,6.906082153,-1.091567993,7.814239502,0.895872972,0.974779425,-999,34969
1795,39:06.7,6.691802979,-0.870101929,7.318634033,0.895872562,0.974780694,-999,34972
1796,39:06.7,6.944396973,-0.385284424,7.530517578,0.895872015,0.974782386,-999,34976
1797,39:06.7,7.586044312,-0.884460449,7.214477539,0.895871605,0.974783655,-999,34979
1798,39:06.7,6.971923828,-0.867706299,7.197723389,0.895871332,0.974784501,-999,34981
1799,39:06.7,6.815109253,-0.587585449,6.939147949,0.895870922,0.974785771,-999,34984
1800,39:06.7,7.015014648,-0.460693359,6.527359009,0.895870511,0.97478704,-999,34987
1801,39:06.7,7.302337646,0.082794189,6.186172485,0.895870238,0.974787886,-999,34989
1802,39:06.7,7.467529297,0.201309204,6.18258667,0.895869828,0.974789155,-999,34992
1803,39:06.7,7.107192993,0.249191284,6.13470459,0.895869144,0.97479127,-999,34997
1804,39:06.7,7.156280518,0.370101929,6.095199585,0.895868734,0.974792539,-999,35000
1805,39:06.7,7.054534912,0.135467529,6.553695679,0.895868461,0.974793385,-999,35002
1806,39:06.7,7.080871582,0.167785645,5.818664551,0.895867777,0.9747955,-999,35007
1807,39:06.7,7.252044678,0.294677734,5.968307495,0.895866273,0.974800154,-999,35018
1808,39:06.7,7.250449287,0.331921047,6.062345717,0.895826357,0.974857091,1000,35020
1809,39:06.7,7.237686157,0.629867554,6.814651489,0.895507026,0.97531259,-999,35036
1810,39:06.7,7.666244507,1.232009888,6.432785034,0.895058308,0.975952077,-999,35056
1811,39:06.8,7.75459137,1.267324829,6.380351257,0.895047498,0.975965965,1000,35059
1812,39:06.8,8.549713135,1.585159302,5.908447266,0.894950206,0.976090952,-999,35086
1813,39:06.8,8.628707886,0.839370728,5.613967896,0.894936608,0.976105269,-999,35095
1814,39:06.8,7.791946411,0.858520508,5.591217041,0.894901857,0.976141857,-999,35118
1815,39:06.8,8.094818115,1.174545288,4.820281982,0.894858041,0.97618799,-999,35147
1816,39:06.9,8.435974121,1.084777832,5.739654541,0.894833867,0.976213443,-999,35163
1817,39:06.9,8.148681641,0.925552368,6.056884766,0.894815736,0.976232533,-999,35175
1818,39:06.9,7.928421021,0.790283203,6.218490601,0.894787029,0.976262758,-999,35194
1819,39:06.9,7.845809937,0.668182373,6.04850769,0.894728104,0.976324799,-999,35233
1820,39:06.9,7.845809937,0.519744873,6.032943726,0.894722061,0.976331162,-999,35237
1821,39:06.9,8.000244141,0.421585083,6.14906311,0.894693354,0.976361387,-999,35256
1822,39:07.0,8.093612671,0.350952148,6.24961853,0.894657092,0.976399567,-999,35280
1823,39:07.0,7.972702026,0.306655884,6.703323364,0.894625363,0.976432973,-999,35301
1824,39:07.0,7.873352051,0.215682983,6.973876953,0.894601189,0.976458426,-999,35317
1825,39:07.0,7.963134766,0.336578369,6.869720459,0.894578525,0.976482288,-999,35332
1826,39:07.1,7.897293091,0.431152344,6.801483154,0.894522622,0.976541148,-999,35369
1827,39:07.1,7.981079102,0.498184204,6.597976685,0.894516579,0.976547511,-999,35373
1828,39:07.1,7.933197021,0.585586548,6.463897705,0.894486361,0.976579327,-999,35393
1829,39:07.1,7.682998657,0.678955078,6.48664856,0.894457654,0.976609552,-999,35412
1830,39:07.1,7.444778442,0.783096313,6.316665649,0.89440024,0.976670002,-999,35450
1831,39:07.1,7.508224487,0.870483398,5.890487671,0.894397218,0.976673184,-999,35452
1832,39:07.2,7.477096558,0.792678833,5.634307861,0.894347358,0.97672568,-999,35485
1833,39:07.2,7.356185913,0.871688843,5.722900391,0.894318651,0.976755906,-999,35504
1834,39:07.2,7.590820313,0.961471558,5.843795776,0.894302031,0.976773404,-999,35515
1835,39:07.2,7.768005371,0.856124878,5.90725708,0.894279368,0.976797266,-999,35530
1836,39:07.2,7.734481812,0.899215698,6.0078125,0.89424915,0.976829082,-999,35550
1837,39:07.3,7.824264526,0.956680298,6.049713135,0.894212889,0.976867262,-999,35574
1838,39:07.3,7.916442871,1.129058838,5.791137695,0.894185692,0.976895896,-999,35592
1839,39:07.3,7.806304932,1.085968018,5.891693115,0.894141877,0.976942029,-999,35621
1840,39:07.3,7.811096191,1.208068848,5.879714966,0.894111659,0.976973845,-999,35641
1841,39:07.3,7.887710571,1.089553833,6.05090332,0.894099571,0.976986571,-999,35649
1842,39:07.4,7.939193726,1.078781128,5.867752075,0.894070864,0.977016797,-999,35668
